index,DISTRICT_NAME,BLOCK_NAME,SANCTION_YEAR,IMS_PACKAGE_ID,IMS_ROAD_NAME,IMS_PAV_LENGTH,NQM_INSP_COUNT,NQM_GRADE,SQM_INSP_COUNT1,SQM_GRADE,DISCREPANCY,GRADE_DIFFER,INS_DIFFER,DISCREPANCY_LEVEL,DISCREPANCY_S
1247,Jamui,Laxmipur,2019-2020,BR15P2R-08,L059-Kohbarba more Katahara river REO road to Teliadih pidraun,7.878,0,3,2,1,0,2,2,0.0,0.0
1248,Jamui,Laxmipur,2022-2023,BR15RC345,O-Hadwariya Chormara to Bhimbandh Laxmipur rest house to CRPF,7.43,0,3,4,1,0,2,4,0.0,0.0
1249,Jamui,Sikandra,2018-2019,BR15R-457,L092-L090 road to Dhawatanr,2.68,0,3,2,0,0,3,2,0.0,0.0
1250,Jamui,Sikandra,2018-2019,BR15R-458,L093-T01 road  to Rajadih ,1.319,0,3,2,1,0,2,2,0.0,0.0
1251,Jamui,Sikandra,2019-2020,BR15P2R-09,L077-Mahadeo Simaria to Bhandari,1.986,0,3,2,1,0,2,2,0.0,0.0
1252,Jamui,Sono,2013-2014,BR15R259,L051-Barmania To Dudhania (TRACK37),2.218,0,3,1,0,0,3,1,0.0,0.0
1253,Jamui,Sono,2013-2014,BR15R335,L055-Kairi To Sonail Tanr (TRACK41),3.18,0,3,1,1,0,2,1,0.0,0.0
1254,Jamui,Sono,2016-2017,BR15R376,L127-piprabank akhreya PMGSY Road to khosidih mandal tola (TRACK100) ,0.755,0,3,1,1,0,2,1,0.0,0.0
1255,Jamui,Sono,2016-2017,BR15R380,L140-Maheswari mundmala R.E.O road to khoswatanr (TRACK103) ,1.215,0,3,1,1,0,2,1,0.0,0.0
1256,Jamui,Sono,2016-2017,BR15R381,L134-dokli kewali PMGSY ROAD TO MANGRUDIH (TRACK107) ,0.847,0,3,1,1,0,2,1,0.0,0.0
1257,Jamui,Sono,2016-2017,BR15R382,L054-Bisunpur To Nawai Ahar (TRACK40) ,1.45,0,3,1,1,0,2,1,0.0,0.0
1258,Jamui,Sono,2016-2017,BR15R384,L120-sleya aadiwasi tola to ragtrohinya asnalebar (TRACK93) ,6.339,0,3,2,1,0,2,2,0.0,0.0
1259,Jamui,Sono,2017-2018,BR15RC072,O-Sono to Charkapatthar,15.67,0,3,1,1,0,2,1,0.0,0.0
1260,Jamui,Sono,2018-2019,BR15R-461,L163-L048-Bujhayat Bishanpur to Akonwatnr,0.913,0,3,1,1,0,2,1,0.0,0.0
1261,Jamui,Sono,2018-2019,BR15R-463,L157-L041-Batia Dahiari to Kurawa,0.528,0,3,1,1,0,2,1,0.0,0.0
1262,Jamui,Sono,2018-2019,BR15R-464,L153-L029-Loha Lakaraha to Hariharpur to Gamharia,1.25,0,3,1,1,0,2,1,0.0,0.0
1263,Jamui,Sono,2018-2019,BR15R-465,L149-L022-Rakat Rohania To Barkitnr,1.506,0,3,1,1,0,2,1,0.0,0.0
1264,Jamui,Sono,2018-2019,BR15R-475,L046-Naiadih To Kusaiya (TRACK32) ,0.0,0,3,1,1,0,2,1,0.0,0.0
1265,Jamui,Sono,2019-2020,BR15RC202,O-Batia-Binjhi-Bojhayat Road,11.54,0,3,1,1,0,2,1,0.0,0.0
1266,Jamui,Sono,2019-2020,BR15RC203,O-Charkapathal - Konia-Kharif-Rajaon-Dhansoniya-Bandarmara Road,13.965,0,3,2,1,0,2,2,0.0,0.0
1267,Jamui,Sono,2019-2020,BR15RC208,O-Sangawariya-Belatand-Pairamatiyana-Amjhari-Chhapardih-Amkoiya-Dudhrwa Road,29.885,1,1,0,3,0,2,1,0.0,0.0
1269,Jamui,Sono,2019-2020,BR15RC275,O-Badhibagh-Charkapathar-Gaganpur Road,0.0,0,3,1,1,0,2,1,0.0,0.0
1270,Jamui,Sono,2019-2020,BR15RC276,O-Badhibagh-Charkapathar-Gaganpur Road,0.0,0,3,3,1,0,2,3,0.0,0.0
1271,Jamui,Sono,2019-2020,BR15RC282,O-Charkapathal - Konia-Kharif-Rajaon-Dhansoniya-Bandarmara Road,0.0,0,3,2,1,0,2,2,0.0,0.0
1272,Jamui,Sono,2020-2021,BR15R-506,Maheshwari Bandarmara Road - Tetaria,0.0,0,3,2,1,0,2,2,0.0,0.0
1273,Jamui,Sono,2020-2021,BR15R-507,L106-Bishanpur toBujhayat Road (VR79) ,0.0,0,3,1,2,0,1,1,0.0,0.0
1274,Jamui,Sono,2020-2021,BR15R-508,L145-Sono Chakai PWD Road to Mohgain Bujhayat Road (VR86) ,0.0,0,3,2,1,0,2,2,0.0,0.0
1275,Jamui,Sono,2020-2021,BR15R-509,L145-Sono Chakai PWD Road to Mohgain Bujhayat Road (VR86) ,0.0,0,3,2,1,0,2,2,0.0,0.0
1276,Jamui,Sono,2020-2021,BR15R-510,Maheshwari Bandarmara Road - Tetaria,0.0,0,3,2,1,0,2,2,0.0,0.0
1277,Jamui,Sono,2020-2021,BR15R-511,L043-Itwa To Barabak (TRACK29) ,0.0,0,3,2,1,0,2,2,0.0,0.0
1278,Jamui,Sono,2020-2021,BR15R-512,L043-Itwa To Barabak (TRACK29) ,0.0,0,3,2,1,0,2,2,0.0,0.0
1279,Jamui,Sono,2020-2021,BR15R-513,L075-T01 To Bhjunaravi das Tola (TRACK61) ,0.0,0,3,2,1,0,2,2,0.0,0.0
1280,Jamui,Sono,2020-2021,BR15R-514,L061-Near Tanrbank To Radhiachhop (TRACK46) ,0.0,0,3,2,1,0,2,2,0.0,0.0
1281,Jamui,Sono,2020-2021,BR15R-515,L032-Amjhari To Bela Bathan Road (TRACK17) ,0.0,0,3,2,1,0,2,2,0.0,0.0
1282,Kaimur (Bhabhua),Adhaura,2017-2018,BR05R358,L049-L036 to Kolhua (VR26) ,4.5,0,3,1,1,0,2,1,0.0,0.0
1283,Kaimur (Bhabhua),Adhaura,2017-2018,BR05R360,L031-Audhaura T01 Chainpur (VR10) ,12.1,0,3,2,1,0,2,2,0.0,0.0
1284,Kaimur (Bhabhua),Adhaura,2017-2018,BR05R361,L030-Lohra T01 to Morhapa (VR9) ,34.7,0,3,1,1,0,2,1,0.0,0.0
1285,Kaimur (Bhabhua),Adhaura,2017-2018,BR05R362,L048-L027 to Yadav Tola (VR25) ,1.35,0,3,1,2,0,1,1,0.0,0.0
1288,Kaimur (Bhabhua),Adhaura,2017-2018,BR05R367,L032-Lohra T01 to Londa (VR11) ,7.25,0,3,2,1,0,2,2,0.0,0.0
1289,Kaimur (Bhabhua),Adhaura,2017-2018,BR05R368,L028-L026 to Goiya (VR8) ,3.75,0,3,1,1,0,2,1,0.0,0.0
1291,Kaimur (Bhabhua),Adhaura,2017-2018,BR05R370,L033-Sarodag L030 to Chumuruka (VR12) ,17.25,0,3,1,1,0,2,1,0.0,0.0
1293,Kaimur (Bhabhua),Adhaura,2017-2018,BR05R373,L037-Gamharia T01  to Dighar North Dih (VR16) ,13.09,0,3,1,1,0,2,1,0.0,0.0
1294,Kaimur (Bhabhua),Adhaura,2017-2018,BR05R374,L027-T01 to Bahera (VR7) ,22.1,0,3,2,1,0,2,2,0.0,0.0
1296,Kaimur (Bhabhua),Adhaura,2017-2018,BR05R378,L026-L024 to Kaadhar Kala (VR6) ,21.8,0,3,1,1,0,2,1,0.0,0.0
1297,Kaimur (Bhabhua),Adhaura,2017-2018,BR05R379,L043-L027 to Sohdag (VR21) ,2.75,0,3,1,1,0,2,1,0.0,0.0
1298,Kaimur (Bhabhua),Adhaura,2018-2019,BR05R-385,L052-T01 to Khondhar ,9.0,0,3,2,1,0,2,2,0.0,0.0
1300,Kaimur (Bhabhua),Adhaura,2018-2019,BR05R-393,L070-L062 to KESRAURA KHURD,2.1,0,3,1,1,0,2,1,0.0,0.0
1301,Kaimur (Bhabhua),Adhaura,2018-2019,BR05R-398,L064-L031 to KON BABHANI,0.7,0,3,1,1,0,2,1,0.0,0.0
1302,Kaimur (Bhabhua),Adhaura,2018-2019,BR05R-399,L056-L024 to TEKANIAN,1.75,1,1,0,3,0,2,1,0.0,0.0
1303,Kaimur (Bhabhua),Adhaura,2018-2019,BR05R-403,L072-L030 to GARLE,1.8,0,3,1,1,0,2,1,0.0,0.0
1304,Kaimur (Bhabhua),Adhaura,2018-2019,BR05R-407,L028-L026 to Goiya (VR8) ,0.0,0,3,1,1,0,2,1,0.0,0.0
1305,Kaimur (Bhabhua),Adhaura,2019-2020,BR05P2R-01,MRL01-Garke to U.P Border (VR15) ,9.15,0,3,2,1,0,2,2,0.0,0.0
1306,Kaimur (Bhabhua),Bhabhua,2016-2017,BR05R261,L116-T03 to kawai mahto tola (VR110) ,0.7,0,3,1,0,0,3,1,0.0,0.0
1307,Kaimur (Bhabhua),Bhabhua,2016-2017,BR05R263,L097-Bhabhua mohania Rd T01 to Ujari sikti dhobi tola (VR91) ,3.5,0,3,1,1,0,2,1,0.0,0.0
1308,Kaimur (Bhabhua),Bhabhua,2016-2017,BR05R265,L102-T08 to mahesua harijan tola (VR96) ,1.7,0,3,1,1,0,2,1,0.0,0.0
1309,Kaimur (Bhabhua),Bhabhua,2016-2017,BR05R267,L104-L092 to sarewa miya tola (VR98) ,0.8,0,3,1,1,0,2,1,0.0,0.0
1310,Kaimur (Bhabhua),Bhabhua,2016-2017,BR05R283,L096-Bhabhua Betri  RdT06  to Akhlashpur new basti -Koeri Tola (VR90) ,0.7,0,3,1,1,0,2,1,0.0,0.0
1311,Kaimur (Bhabhua),Bhabhua,2018-2019,BR05R-408,T08-Manihari to Betri (VR8) ,0.0,0,3,1,0,0,3,1,0.0,0.0
1312,Kaimur (Bhabhua),Chainpur,2016-2017,BR05R236,L055-T04 to Bari Takiya (TRACK50) ,0.7,0,3,1,1,0,2,1,0.0,0.0
1313,Kaimur (Bhabhua),Chainpur,2016-2017,BR05R239,L091-JIGNA RAJNAGAR BANDH TO Satwana (VR91) ,7.0,0,3,1,0,0,3,1,0.0,0.0
1314,Kaimur (Bhabhua),Chainpur,2016-2017,BR05R245,L092-T07 Chouck to Badhauna Village (VR66) ,1.2,0,3,1,1,0,2,1,0.0,0.0
1315,Kaimur (Bhabhua),Chainpur,2016-2017,BR05R249,L021-Bhabhua Chand PWD road  T04 to Damodarpur (VR21) ,1.1,0,3,1,1,0,2,1,0.0,0.0
1316,Kaimur (Bhabhua),Chainpur,2017-2018,BR05R380,L061-Semera L056 to Masani (VR61) ,10.9,0,3,2,1,0,2,2,0.0,0.0
1317,Kaimur (Bhabhua),Chainpur,2017-2018,BR05R381,L077-T09 Chouck TO MAJHIGAWA (VR77) ,14.25,0,3,1,1,0,2,1,0.0,0.0
1318,Kaimur (Bhabhua),Chainpur,2017-2018,BR05R383,L056-Bhaganda L062 to Semra (VR47) ,6.0,0,3,1,1,0,2,1,0.0,0.0
1319,Kaimur (Bhabhua),Chand,2016-2017,BR05R258,L039-Hatta Mahdaich Road T04  to  Sirhira (VR23) ,6.02,0,3,1,1,0,2,1,0.0,0.0
1320,Kaimur (Bhabhua),Chand,2016-2017,BR05R259,L064-T04 to Lohdan gram (VR44) ,2.05,0,3,1,1,0,2,1,0.0,0.0
1321,Kaimur (Bhabhua),Chand,2016-2017,BR05R260,L060-T08 to Piparia (VR39) ,1.1,0,3,1,0,0,3,1,0.0,0.0
1322,Kaimur (Bhabhua),Durgawati,2016-2017,BR05R330,L093-Ghinhupattii Didkhili road to Dumari muslim tola (VR89) ,1.5,0,3,1,1,0,2,1,0.0,0.0
1326,Kaimur (Bhabhua),Mohania,2020-2021,BR05P3R03,T01-NH-30 LAHURBARI TO NH-14 CHAURASIYA,17.085,0,3,3,1,0,2,3,0.0,0.0
1328,Kaimur (Bhabhua),Nuawan,2016-2017,BR05R322,L102-Gara chhaubey nahar to Maharatha Brahman tola (VR60) ,1.4,0,3,1,1,0,2,1,0.0,0.0
1329,Kaimur (Bhabhua),Nuawan,2016-2017,BR05R323,L030-T08 to Muslim tola Akhini (VR17) ,3.4,0,3,1,1,0,2,1,0.0,0.0
1330,Kaimur (Bhabhua),Nuawan,2020-2021,BR05P3R04,"MRL05-FROM RCD ROAD GARRA TO PARSOTIMPUR VIA KANHUA, MUSLIM TOLA",6.28,0,3,3,1,0,2,3,0.0,0.0
1332,Kaimur (Bhabhua),Ramgarh,2016-2017,BR05R337,L123-Baraura to Baraura yadav tola (VR89) ,1.35,0,3,1,1,0,2,1,0.0,0.0
1333,Kaimur (Bhabhua),Ramgarh,2016-2017,BR05R340,L120-Anantpura to Rupananpur (VR86) ,1.95,0,3,2,1,0,2,2,0.0,0.0
1334,Kaimur (Bhabhua),Ramgarh,2019-2020,BR05P2R-03,MRL01-Ramgarh Chehariya path  to Mahuar via Jandaha,8.05,0,3,2,1,0,2,2,0.0,0.0
1336,Kaimur (Bhabhua),Ramgarh,2019-2020,BR05P2R-05,T01-Mohania Buxar road to Kalani via Mapatpur,8.53,0,3,2,1,0,2,2,0.0,0.0
1340,Kaimur (Bhabhua),Rampur,2016-2017,BR05R303,L051-T02 to akorhi (VR50) ,1.4,0,3,1,0,0,3,1,0.0,0.0
1341,Kaimur (Bhabhua),Rampur,2016-2017,BR05R305,L050-L025 to karigain (VR49) ,0.9,0,3,1,0,0,3,1,0.0,0.0
1342,Kaimur (Bhabhua),Rampur,2016-2017,BR05R308,L053-T 01 t0 panapur (VR52) ,0.9,0,3,1,1,0,2,1,0.0,0.0
1343,Kaimur (Bhabhua),Rampur,2016-2017,BR05R314,L052-T02 to karaunda (VR51) ,0.75,0,3,1,1,0,2,1,0.0,0.0
1344,Kaimur (Bhabhua),Rampur,2016-2017,BR05R318,L057-L024 to Itawa (VR73) ,0.85,0,3,1,1,0,2,1,0.0,0.0
1345,Katihar,Ajamnagar,2013-2014,BR16R03,L039-AZAMNAGAR TO RAGHAUL (TRACK15),2.38,0,3,1,1,0,2,1,0.0,0.0
1346,Katihar,Ajamnagar,2013-2014,BR16R-131,L063-SALMARA TO MOHANGANJ (TRACK10),3.006,0,3,1,1,0,2,1,0.0,0.0
1348,Katihar,Ajamnagar,2019-2020,BR16P2R-01,MRL02-AZAMNAGAR ROAD TO GAIGHATTA,13.002,0,3,2,1,0,2,2,0.0,0.0
1349,Katihar,Ajamnagar,2019-2020,BR16P2R-02,MRL02-AZAMNAGAR ROAD TO GAIGHATTA,0.0,0,3,1,1,0,2,1,0.0,0.0
1350,Katihar,Ajamnagar,2019-2020,BR16P2R-03,MRL02-AZAMNAGAR ROAD TO GAIGHATTA,0.0,0,3,1,1,0,2,1,0.0,0.0
1351,Katihar,Ajamnagar,2022-2023,BR16P3R12,MRL28-BHOGAW ROHIA MNP ROAD ARRIHANA SE SINGHAL VIA BISANPUR,6.027,0,3,3,1,0,2,3,0.0,0.0
1352,Katihar,Ajamnagar,2022-2023,BR16P3R13,T08-SHITALPUR BATHAN TO BELAUR VIA IMMAMPUR BAGUABARI GHARDHA,5.35,0,3,3,1,0,2,3,0.0,0.0
1353,Katihar,Amdabad,2016-2017,BR16R316,L034-T01 GAURIPUR TO JAMRA (TRACK7) ,2.16,0,3,1,1,0,2,1,0.0,0.0
1354,Katihar,Amdabad,2016-2017,BR16R333,L043-T02 CHOTA RAGHUNATHPUR TO KARIMULLAHPUR DAKSHIN (VR43) ,3.28,0,3,2,1,0,2,2,0.0,0.0
1355,Katihar,Amdabad,2020-2021,BR16R-376,L030-T03 TO OYA HAZI TOLA (TRACK6) ,0.0,0,3,1,1,0,2,1,0.0,0.0
1356,Katihar,Amdabad,2020-2021,BR16R-377,L032-T03 TO BAIDA (TRACK4) ,0.0,0,3,2,1,0,2,2,0.0,0.0
1357,Katihar,Amdabad,2020-2021,BR16R-378,L043-T02 CHOTA RAGHUNATHPUR TO KARIMULLAHPUR DAKSHIN (VR43) ,0.0,0,3,1,1,0,2,1,0.0,0.0
1358,Katihar,Amdabad,2020-2021,BR16R-379,L043-T02 CHOTA RAGHUNATHPUR TO KARIMULLAHPUR DAKSHIN (VR43) ,0.0,0,3,1,1,0,2,1,0.0,0.0
1359,Katihar,Amdabad,2020-2021,BR16R-380,L030-T03 TO OYA HAZI TOLA (TRACK6) ,0.0,0,3,2,1,0,2,2,0.0,0.0
1360,Katihar,Amdabad,2020-2021,BR16R-381,L030-T03 TO OYA HAZI TOLA (TRACK6) ,0.0,0,3,2,1,0,2,2,0.0,0.0
1361,Katihar,Amdabad,2022-2023,BR16P3R14,MRL15-Nirpur Paharpur To Gobra Ghate Via Mayamari,5.35,0,3,1,1,0,2,1,0.0,0.0
1362,Katihar,Balrampur,2016-2017,BR16R264,L067-KALHANABARI CHOWK TO BISWANPUR VIA JAIJAN (VR67) ,2.46,0,3,1,1,0,2,1,0.0,0.0
1363,Katihar,Barari,2013-2014,BR16R-135,L024-L023 Baisaghag to Basgarha (VR3),1.51,0,3,1,1,0,2,1,0.0,0.0
1364,Katihar,Barari,2013-2014,BR16R-139,L087-L025 TO KANTNAGAR (TRACK87),2.633,0,3,1,0,0,3,1,0.0,0.0
1365,Katihar,Barari,2016-2017,BR16R289,L118-T07 TO TATMA TOLA (VR118) ,0.753,0,3,1,0,0,3,1,0.0,0.0
1366,Katihar,Barari,2016-2017,BR16R295,L090-L023 ATHANIA KHUSHHAL PUR TO MIYA TOLA (TRACK90) ,4.934,0,3,1,1,0,2,1,0.0,0.0
1367,Katihar,Barari,2016-2017,BR16R343,L117-T07 TO KUSHWAHA TOLA (VR117) ,0.9,0,3,1,0,0,3,1,0.0,0.0
1368,Katihar,Barari,2016-2017,BR16R346,L135-L089 TO TARIYANI (VR135) ,0.75,0,3,1,0,0,3,1,0.0,0.0
1369,Katihar,Barari,2016-2017,BR16R348,L058-L057 TO BAGHWA KOLE (TRACK57) ,2.25,0,3,1,0,0,3,1,0.0,0.0
1370,Katihar,Barari,2017-2018,BR16R365,L101-T01 TO KUNDI DHAR (VR101) ,0.9,0,3,1,1,0,2,1,0.0,0.0
1371,Katihar,Barari,2017-2018,BR16R366,L083-L081 to Dhenua (VR83) ,1.5,0,3,1,0,0,3,1,0.0,0.0
1372,Katihar,Barari,2017-2018,BR16R367,T05-UCHLA TO PIPRA (VR127) ,6.93,0,3,1,1,0,2,1,0.0,0.0
1373,Katihar,Barari,2017-2018,BR16R370,T05-UCHLA TO PIPRA (VR127) ,0.0,0,3,1,1,0,2,1,0.0,0.0
1374,Katihar,Barari,2017-2018,BR16R371,L083-L081 to Dhenua (VR83) ,0.0,0,3,1,0,0,3,1,0.0,0.0
1377,Katihar,Barari,2020-2021,BR16R-384,L028-L109 Balughat to Azampurshankar (TRACK28) ,0.0,0,3,1,1,0,2,1,0.0,0.0
1378,Katihar,Barari,2022-2023,BR16P3R07,MRL19-MIL TOLA TO DURGAPUR BLOCK BOUNDARY,5.405,0,3,2,1,0,2,2,0.0,0.0
1379,Katihar,Barsoi,2016-2017,BR16R266,L047-ALIPUR TO BAZIDPUR (VR47) ,0.56,0,3,1,1,0,2,1,0.0,0.0
1380,Katihar,Barsoi,2016-2017,BR16R273,L030-TO2 TO NALSAR (VR30) ,1.095,0,3,1,1,0,2,1,0.0,0.0
1381,Katihar,Barsoi,2016-2017,BR16R275,L037-Jafarpur to Chaugachhi (VR037) ,1.793,0,3,1,0,0,3,1,0.0,0.0
1382,Katihar,Barsoi,2019-2020,BR16P2R-04,MRL01-Raghunathpur to Adampur,14.45,0,3,1,1,0,2,1,0.0,0.0
1383,Katihar,Barsoi,2019-2020,BR16P2R-05,MRL02-TO2 GOWALTOLI TO KOTHAR,4.178,0,3,1,1,0,2,1,0.0,0.0
1384,Katihar,Barsoi,2020-2021,BR16R-386,T07-Pamra to Balrampur Siman (VR8) ,0.0,0,3,2,1,0,2,2,0.0,0.0
1385,Katihar,Barsoi,2022-2023,BR16P3R01,MRL17-B.D College To Mangalpara Via Sirajmani,7.0,0,3,4,1,0,2,4,0.0,0.0
1389,Katihar,Falka,2018-2019,BR16R-375,BHARSIA KORHA  FALKA PWD ROAD  - MAHAMMAD NAGAR,0.0,0,3,1,1,0,2,1,0.0,0.0
1390,Katihar,Falka,2022-2023,BR16P3R08,MRL13-Gopalpatti Chowk To Marsanda Mushari Tola,8.535,0,3,2,1,0,2,2,0.0,0.0
1392,Katihar,Falka,2022-2023,BR16P3R16,"MRL19-MORSANDA MORE TO PHULDOBHI VIA DAYALPUR , MAGHELI",0.0,0,3,2,1,0,2,2,0.0,0.0
1393,Katihar,Hasanganj,2016-2017,BR16R299,L111-SHIVMANDIR  TO  CHANDAILI (TRACK111) ,0.826,0,3,1,1,0,2,1,0.0,0.0
1394,Katihar,Hasanganj,2017-2018,BR16R372,L038-HASANGANJ TO DUSAI PATH PART 1 (VR38) ,0.0,0,3,1,0,0,3,1,0.0,0.0
1395,Katihar,Kadwa,2013-2014,BR16R161, CHAUNKI - KACHORA,0.0,0,3,1,1,0,2,1,0.0,0.0
1396,Katihar,Kadwa,2013-2014,BR16R163,RANIKOL - NARGADA,0.0,0,3,1,1,0,2,1,0.0,0.0
1397,Katihar,Kadwa,2013-2014,BR16R226,L066-BALIA BELON TO CHADHAR NISTA (VR66),2.861,0,3,1,1,0,2,1,0.0,0.0
1398,Katihar,Kadwa,2016-2017,BR16R277,L045-PARLIYAHAT TO3 TO MILLIKPUR TO VIA NANDANPUR (VR45) ,5.563,0,3,1,1,0,2,1,0.0,0.0
1399,Katihar,Kadwa,2016-2017,BR16R281,L042-NIKHARA BERHO TO6 TO KOLAHA (VR42) ,0.95,0,3,1,1,0,2,1,0.0,0.0
1401,Katihar,Kadwa,2019-2020,BR16P2R-07,MRL03-VIDYAPUR TO TEGHRA,14.1,0,3,2,1,0,2,2,0.0,0.0
1402,Katihar,Kadwa,2020-2021,BR16R-387,L030-MIRJADPUR TO2 TO TAIYAPUR (VR30) ,0.0,0,3,1,1,0,2,1,0.0,0.0
1403,Katihar,Kadwa,2020-2021,BR16R-388,L030-MIRJADPUR TO2 TO TAIYAPUR (VR30) ,0.0,0,3,1,1,0,2,1,0.0,0.0
1404,Katihar,Kadwa,2020-2021,BR16R-389,L030-MIRJADPUR TO2 TO TAIYAPUR (VR30) ,0.0,0,3,1,1,0,2,1,0.0,0.0
1405,Katihar,Kadwa,2022-2023,BR16P3R03,MRL13-Raniganj to nongarha,5.64,0,3,2,1,0,2,2,0.0,0.0
1406,Katihar,Kadwa,2022-2023,BR16P3R04,T04-KADWA MAHINAGAR ROAD,11.5,0,3,2,1,0,2,2,0.0,0.0
1407,Katihar,Kadwa,2022-2023,BR16P3R05,MRL01-sagrath mmgsy to gauriganj via lala tola singh tola mahadalit tola markhona dhar mmgsy road,7.555,0,3,3,1,0,2,3,0.0,0.0
1408,Katihar,Kadwa,2022-2023,BR16P3R06,"T01-Kothi tola (SH) To  Kachora VIA  Manjheli , Chaunki",27.665,0,3,2,1,0,2,2,0.0,0.0
1409,Katihar,Korha,2008-2009,BR-16R-032,KHUDNA  - BAHARKHAL,3.351,0,3,1,0,0,3,1,0.0,0.0
1410,Katihar,Korha,2008-2009,BR-16R-042,BAHARKHAL - SADALPUR KALA VIA SADALPUR KHURD,5.34,0,3,1,1,0,2,1,0.0,0.0
1411,Katihar,Korha,2017-2018,BR16R369,L051-LALIYAHI CHOWK TO PEKHA (TRACK51) ,3.03,0,3,1,2,0,1,1,0.0,0.0
1412,Katihar,Korha,2019-2020,BR16P2R-08,MRL01-CHETHARIAPIR NH31 TO DIGHRI VIA BAHARKHAL,13.69,0,3,2,1,0,2,2,0.0,0.0
1413,Katihar,Korha,2019-2020,BR16P2R-09,MRL02-Kolasi to Harda ,11.7,0,3,2,2,0,1,2,0.0,0.0
1415,Katihar,Korha,2022-2023,BR16P3R10,MRL12-Milan Chok Nakkipur To Bargaon Malbari Chaok,5.265,0,3,4,1,0,2,4,0.0,0.0
1416,Katihar,Korha,2022-2023,BR16P3R11,MRL15-KOLASI TO SEMAPUR (BIHAR SARKAR) M.R. ROAD,5.1,0,3,2,1,0,2,2,0.0,0.0
1417,Katihar,Manihari,2013-2014,BR16R169, KUMARIPUR ON RCD ROAD - BAHADURPUR,0.0,0,3,1,0,0,3,1,0.0,0.0
1418,Katihar,Manihari,2013-2014,BR16R170, KUMARIPUR ON RCD ROAD - BAHADURPUR,0.0,0,3,1,1,0,2,1,0.0,0.0
1419,Katihar,Manihari,2020-2021,BR16R-391,L031-T05 TO ABDULLAHPUR (TRACK31) ,0.0,0,3,2,1,0,2,2,0.0,0.0
1421,Katihar,Mansahi,2008-2009,BR-16R-056,MAIRA  PHULAHARA ROAD  - LAHSA,3.245,0,3,1,1,0,2,1,0.0,0.0
1422,Katihar,Mansahi,2016-2017,BR16R323,L057-T05 TO KAJARA (VR57) ,1.7,0,3,1,1,0,2,1,0.0,0.0
1423,Katihar,Mansahi,2019-2020,BR16P2R-10,MRL01-BARI BATHNA TO CHITAURIA PART-I,2.815,0,3,2,1,0,2,2,0.0,0.0
1424,Katihar,Mansahi,2022-2023,BR16P3R15,MRL11-Kuretha Chowk to Pachbarga,5.35,0,3,2,1,0,2,2,0.0,0.0
1425,Katihar,Pranpur,2013-2014,BR16R-152,L024-T01 TO RAHAR (TRACK3),2.4,0,3,1,1,0,2,1,0.0,0.0
1426,Katihar,Pranpur,2013-2014,BR16R171, KEWATIA MACHOLA - MAJHELI,0.0,0,3,2,1,0,2,2,0.0,0.0
1427,Katihar,Pranpur,2013-2014,BR16R172, PWD ROAD BAKHRIPUR - KATIHAR MANIHARI RCD ROAD AT KAJRA,0.0,0,3,1,1,0,2,1,0.0,0.0
1428,Katihar,Pranpur,2016-2017,BR16R308,L077-L038 to Sonaila (VR77) ,1.55,0,3,1,1,0,2,1,0.0,0.0
1429,Katihar,Pranpur,2016-2017,BR16R309,L076-T02 to Bisare (VR76) ,1.76,0,3,1,1,0,2,1,0.0,0.0
1430,Katihar,Pranpur,2016-2017,BR16R311,L064-T02 TO KHJATE HAT (VR9) ,1.221,0,3,1,1,0,2,1,0.0,0.0
1431,Katihar,Pranpur,2016-2017,BR16R312,L059-T02 TO BALUA SANTHALI (TRACK7) ,1.067,0,3,1,1,0,2,1,0.0,0.0
1432,Katihar,Pranpur,2016-2017,BR16R363,L032-T02 TO AMDAUL (TRACK12) ,2.25,0,3,2,1,0,2,2,0.0,0.0
1433,Katihar,Pranpur,2020-2021,BR16R-393,L059-T02 TO BALUA SANTHALI (TRACK7) ,0.0,0,3,2,1,0,2,2,0.0,0.0
1434,Katihar,Pranpur,2020-2021,BR16R-394,L059-T02 TO BALUA SANTHALI (TRACK7) ,0.0,0,3,1,1,0,2,1,0.0,0.0
1435,Katihar,Pranpur,2020-2021,BR16R-396,L076-T02 to Bisare (VR76) ,0.0,0,3,2,2,0,1,2,0.0,0.0
1437,Khagaria,Alauli,2008-2009,BR-17R-015,Fooltora - Khutauna,2.106,0,3,1,0,0,3,1,0.0,0.0
1439,Khagaria,Alauli,2008-2009,BR-17R-018,R.E.O Road - Chandpurakurd,2.786,0,3,2,1,0,2,2,0.0,0.0
1440,Khagaria,Alauli,2008-2009,BR-17R-023,Koniya - Bahadurpur,2.663,0,3,1,1,0,2,1,0.0,0.0
1441,Khagaria,Alauli,2016-2017,BR17R130,L027-T02 HARIPUR TO BAIRWA MUSHHARI BARWADIH (VR27) ,0.659,0,3,1,0,0,3,1,0.0,0.0
1442,Khagaria,Alauli,2016-2017,BR17R133,L085-MURLI TO RATNAHA (VR85) ,1.716,0,3,1,0,0,3,1,0.0,0.0
1443,Khagaria,Alauli,2016-2017,BR17R134,L061-T05 LARHI TO GORIYAMI (TRACK18) ,2.774,0,3,1,0,0,3,1,0.0,0.0
1444,Khagaria,Alauli,2017-2018,BR17R152,T04-Sonmanki to Anandpur Maran (VR1) ,9.475,0,3,1,0,0,3,1,0.0,0.0
